1614890854.106324,0.000000,-0.183858,0.008615,0.244905,
1614890854.114744,0.000000,-0.183863,0.008622,0.244913,
1614890854.122990,0.000000,-0.183862,0.008628,0.244921,
1614890854.131335,0.000000,-0.183859,0.008612,0.244905,
1614890854.139659,0.000000,-0.183858,0.008616,0.244908,
1614890854.147998,0.000000,-0.183858,0.008624,0.244918,
1614890854.156333,0.000000,-0.183864,0.008626,0.244917,
1614890854.164658,0.000000,-0.183858,0.008614,0.244910,
1614890854.172993,0.000000,-0.183855,0.008620,0.244916,
1614890854.181330,0.000000,-0.183851,0.008618,0.244919,
1614890854.189665,0.000000,-0.183858,0.008618,0.244916,
1614890854.197998,0.000000,-0.183859,0.008623,0.244914,
1614890854.206331,0.000000,-0.183857,0.008625,0.244917,
1614890854.214674,0.000000,-0.183852,0.008623,0.244910,
1614890854.222998,0.000000,-0.183853,0.008617,0.244915,
1614890860.148023,0.000000,-0.183858,0.008616,0.244916,
1614890860.156359,0.000000,-0.183850,0.008635,0.244916,
1614890860.164687,0.000000,-0.183866,0.008622,0.244915,
1614890860.173064,0.000000,-0.183858,0.008613,0.244911,
1614890860.181369,0.000000,-0.183861,0.008612,0.244919,
1614890860.189699,0.000000,-0.183891,0.008558,0.244972,
1614890860.198028,0.000000,-0.183887,0.008566,0.244966,
1614890860.206381,0.000000,-0.183889,0.008565,0.244960,
1614890860.214699,0.000000,-0.183852,0.008619,0.244920,
1614890860.223031,0.000000,-0.183863,0.008617,0.244918,
1614890860.231447,0.000000,-0.183855,0.008618,0.244916,
1614890860.256361,0.000000,-0.183885,0.008562,0.244973,
1614890860.264698,0.000000,-0.183880,0.008590,0.244935,
1614890860.273071,0.000000,-0.183786,0.008555,0.245005,
1614890860.281358,0.000000,-0.183586,0.008577,0.245094,
1614890860.289701,0.000000,-0.183190,0.008535,0.245176,
1614890860.298036,0.000000,-0.182721,0.008521,0.245264,
1614890860.306372,0.000000,-0.182073,0.008528,0.245319,
1614890860.314714,0.000000,-0.181229,0.008568,0.245296,
1614890860.323028,0.000000,-0.180212,0.008651,0.245233,
1614890860.331363,0.000000,-0.179037,0.008808,0.245137,
1614890860.339690,0.000000,-0.177833,0.008728,0.245141,
1614890860.348018,0.000000,-0.176630,0.008614,0.245290,
1614890860.356362,0.000000,-0.175325,0.008574,0.245363,
1614890860.456311,0.000000,-0.155631,0.007625,0.244825,
1614890860.464598,0.000000,-0.154115,0.007400,0.244849,
1614890860.472931,0.000000,-0.152462,0.007237,0.244770,
1614890860.481293,0.000000,-0.150780,0.007372,0.244624,
1614890860.489638,0.000000,-0.149066,0.007411,0.244490,
1614890860.498062,0.000000,-0.147451,0.007228,0.244537,
1614890860.506318,0.000000,-0.146133,0.007052,0.244817,
1614890860.514652,0.000000,-0.144872,0.006912,0.244970,
1614890860.522994,0.000000,-0.143392,0.006773,0.244946,
1614890860.531327,0.000000,-0.141692,0.006645,0.244788,
1614890860.556347,0.000000,-0.136267,0.005973,0.244358,
1614890860.564658,0.000000,-0.134847,0.005745,0.244586,
1614890860.573000,0.000000,-0.133442,0.005666,0.244691,
1614890860.581313,0.000000,-0.131971,0.005767,0.244689,
1614890860.589654,0.000000,-0.130391,0.005816,0.244572,
1614890860.598070,0.000000,-0.128724,0.005604,0.244510,
1614890860.606309,0.000000,-0.127166,0.005352,0.244573,
1614890860.614651,0.000000,-0.125776,0.005094,0.244754,
1614890860.623065,0.000000,-0.124352,0.004782,0.244789,
1614890860.631318,0.000000,-0.122662,0.004601,0.244607,
1614890860.656318,0.000000,-0.117196,0.003769,0.244105,
1614890860.664701,0.000000,-0.115843,0.003572,0.244360,
1614890860.672991,0.000000,-0.114640,0.003434,0.244630,
1614890860.681324,0.000000,-0.113312,0.003344,0.244693,
1614890860.689672,0.000000,-0.111716,0.003199,0.244562,
1614890860.698001,0.000000,-0.110010,0.003109,0.244329,
1614890860.706333,0.000000,-0.108342,0.002741,0.244275,
1614890860.714664,0.000000,-0.106941,0.002417,0.244456,
1614890860.722994,0.000000,-0.105469,0.002105,0.244538,
1614890860.731339,0.000000,-0.103901,0.001683,0.244512,
1614890860.756434,0.000000,-0.098573,0.000975,0.243975,
1614890860.764660,0.000000,-0.097213,0.000701,0.244282,
1614890860.773014,0.000000,-0.096040,0.000552,0.244556,
1614890860.781350,0.000000,-0.094690,0.000320,0.244626,
1614890860.789684,0.000000,-0.093128,0.000030,0.244471,
1614890860.798026,0.000000,-0.091421,-0.000159,0.244211,
1614890860.806350,0.000000,-0.089648,-0.000598,0.244050,
1614890860.814687,0.000000,-0.088082,-0.001085,0.244157,
1614890860.823046,0.000000,-0.086583,-0.001375,0.244275,
1614890860.831348,0.000000,-0.085040,-0.001835,0.244244,
1614890860.856364,0.000000,-0.080160,-0.002409,0.244032,
1614890860.864680,0.000000,-0.078745,-0.002753,0.244143,
1614890860.873012,0.000000,-0.077455,-0.003022,0.244382,
1614890860.881347,0.000000,-0.076137,-0.003326,0.244402,
1614890860.889743,0.000000,-0.074647,-0.003656,0.244315,
1614890860.898026,0.000000,-0.072899,-0.004024,0.244108,
1614890860.906349,0.000000,-0.071132,-0.004533,0.243868,
1614890860.914681,0.000000,-0.069388,-0.005120,0.243801,
1614890860.923012,0.000000,-0.067867,-0.005598,0.243971,
1614890860.931353,0.000000,-0.066429,-0.005914,0.244073,
1614890860.956336,0.000000,-0.061950,-0.006497,0.243963,
1614890860.964669,0.000000,-0.060428,-0.006933,0.243991,
1614890860.973016,0.000000,-0.059128,-0.007367,0.244155,
1614890860.981352,0.000000,-0.057666,-0.007758,0.244260,
1614890860.989690,0.000000,-0.056207,-0.008199,0.244221,
1614890860.998021,0.000000,-0.054575,-0.008643,0.243998,
1614890861.006360,0.000000,-0.052786,-0.009058,0.243762,
1614890861.014759,0.000000,-0.051005,-0.009634,0.243633,
1614890861.023024,0.000000,-0.049467,-0.010177,0.243700,
1614890861.031343,0.000000,-0.048139,-0.010526,0.243945,
1614890861.056341,0.000000,-0.043795,-0.011375,0.243911,
1614890861.064689,0.000000,-0.042155,-0.011799,0.243778,
1614890861.073024,0.000000,-0.040696,-0.012414,0.243870,
1614890861.081331,0.000000,-0.039315,-0.012893,0.244004,
1614890861.089692,0.000000,-0.037972,-0.013459,0.244045,
1614890861.098019,0.000000,-0.036368,-0.013955,0.243881,
1614890861.106347,0.000000,-0.034579,-0.014482,0.243558,
1614890861.114663,0.000000,-0.032705,-0.015026,0.243384,
1614890861.123008,0.000000,-0.031172,-0.015557,0.243453,
1614890861.131345,0.000000,-0.029979,-0.015805,0.243795,
1614890861.156347,0.000000,-0.025839,-0.017074,0.243818,
1614890861.164660,0.000000,-0.024185,-0.017519,0.243591,
1614890861.173004,0.000000,-0.022474,-0.018288,0.243520,
1614890861.181330,0.000000,-0.021088,-0.018828,0.243613,
1614890861.189776,0.000000,-0.019655,-0.019407,0.243689,
1614890861.197999,0.000000,-0.018200,-0.020045,0.243631,
1614890861.206348,0.000000,-0.016506,-0.020466,0.243478,
1614890861.214685,0.000000,-0.014818,-0.020837,0.243351,
1614890861.223075,0.000000,-0.013339,-0.021349,0.243386,
1614890861.231338,0.000000,-0.012061,-0.021824,0.243593,
1614890861.256348,0.000000,-0.008014,-0.023347,0.243639,
1614890861.264698,0.000000,-0.006320,-0.023850,0.243433,
1614890861.273054,0.000000,-0.004576,-0.024585,0.243264,
1614890861.281433,0.000000,-0.003047,-0.025422,0.243239,
1614890861.289677,0.000000,-0.001623,-0.026016,0.243410,
1614890861.298033,0.000000,-0.000272,-0.026563,0.243448,
1614890861.306418,0.000000,0.001245,-0.026950,0.243450,
1614890861.314702,0.000000,0.002723,-0.027337,0.243346,
1614890861.323044,0.000000,0.004321,-0.027786,0.243323,
1614890861.331371,0.000000,0.005681,-0.028489,0.243420,
1614890861.356363,0.000000,0.009845,-0.030205,0.243466,
1614890861.364697,0.000000,0.011490,-0.030896,0.243301,
1614890861.373084,0.000000,0.013227,-0.031670,0.243019,
1614890861.381357,0.000000,0.014904,-0.032478,0.242949,
1614890861.389691,0.000000,0.016289,-0.033160,0.243104,
1614890861.398025,0.000000,0.017502,-0.033601,0.243356,
1614890861.406389,0.000000,0.018739,-0.034233,0.243344,
1614890861.414852,0.000000,0.020031,-0.034495,0.243423,
1614890861.423029,0.000000,0.021635,-0.035073,0.243200,
1614890861.431368,0.000000,0.023263,-0.035947,0.243062,
1614890861.456363,0.000000,0.027304,-0.037863,0.243353,
1614890861.464751,0.000000,0.028950,-0.038673,0.243137,
1614890861.473018,0.000000,0.030737,-0.039575,0.242743,
1614890861.481338,0.000000,0.032460,-0.040204,0.242680,
1614890861.489681,0.000000,0.033769,-0.040866,0.242913,
1614890861.498015,0.000000,0.034942,-0.041314,0.243218,
1614890861.506351,0.000000,0.036034,-0.041886,0.243370,
1614890861.514699,0.000000,0.037321,-0.042439,0.243336,
1614890861.523020,0.000000,0.038886,-0.043065,0.243075,
1614890861.531351,0.000000,0.040465,-0.043841,0.242916,
1614890861.556353,0.000000,0.044555,-0.046343,0.243007,
1614890861.564681,0.000000,0.046071,-0.047132,0.242868,
1614890861.573043,0.000000,0.047730,-0.047780,0.242669,
1614890861.581353,0.000000,0.049365,-0.048586,0.242494,
1614890861.589683,0.000000,0.050645,-0.049285,0.242692,
1614890861.598024,0.000000,0.051860,-0.049770,0.242964,
1614890861.606353,0.000000,0.052960,-0.050285,0.243188,
1614890861.614694,0.000000,0.054223,-0.051033,0.243151,
1614890861.623023,0.000000,0.055751,-0.051758,0.242951,
1614890861.631359,0.000000,0.057357,-0.052617,0.242686,
1614890861.656357,0.000000,0.061607,-0.055380,0.242692,
1614890861.664706,0.000000,0.062921,-0.056000,0.242708,
1614890861.673101,0.000000,0.064342,-0.056532,0.242687,
1614890861.681362,0.000000,0.065864,-0.057204,0.242620,
1614890861.689694,0.000000,0.067253,-0.058023,0.242679,
1614890861.698020,0.000000,0.068546,-0.058878,0.242689,
1614890861.706355,0.000000,0.069664,-0.059346,0.242977,
1614890861.714700,0.000000,0.070964,-0.060170,0.242916,
1614890861.723019,0.000000,0.072470,-0.061058,0.242737,
1614890861.731361,0.000000,0.074139,-0.062043,0.242468,
1614890861.756364,0.000000,0.078448,-0.065055,0.242418,
1614890861.764687,0.000000,0.079740,-0.065582,0.242586,
1614890861.773034,0.000000,0.081032,-0.066010,0.242685,
1614890861.781363,0.000000,0.082448,-0.066704,0.242584,
1614890861.789708,0.000000,0.083764,-0.067496,0.242492,
1614890861.798030,0.000000,0.085125,-0.068421,0.242499,
1614890861.806449,0.000000,0.086252,-0.069313,0.242658,
1614890861.814691,0.000000,0.087537,-0.070213,0.242658,
1614890861.823028,0.000000,0.089025,-0.071326,0.242366,
1614890861.831356,0.000000,0.090455,-0.072072,0.242250,
1614890861.856362,0.000000,0.094725,-0.074942,0.242290,
1614890861.864688,0.000000,0.095711,-0.075472,0.242627,
1614890861.873074,0.000000,0.096898,-0.076092,0.242595,
1614890861.881358,0.000000,0.098188,-0.076870,0.242449,
1614890861.889687,0.000000,0.099707,-0.077784,0.242275,
1614890861.898026,0.000000,0.101115,-0.078869,0.242212,
1614890861.906366,0.000000,0.102381,-0.079921,0.242260,
1614890861.914689,0.000000,0.103596,-0.080973,0.242315,
1614890861.923019,0.000000,0.104926,-0.081933,0.242209,
1614890861.931356,0.000000,0.106416,-0.082880,0.241993,
1614890861.956364,0.000000,0.110450,-0.085371,0.242143,
1614890861.964691,0.000000,0.111454,-0.086078,0.242425,
1614890861.973032,0.000000,0.112541,-0.086769,0.242440,
1614890861.981373,0.000000,0.113900,-0.087688,0.242258,
1614890861.989688,0.000000,0.115346,-0.088643,0.241998,
1614890861.998025,0.000000,0.116835,-0.089798,0.241787,
1614890862.006358,0.000000,0.118200,-0.091103,0.241830,
1614890862.014683,0.000000,0.119453,-0.092214,0.241906,
1614890862.023028,0.000000,0.120672,-0.093173,0.241926,
1614890862.031365,0.000000,0.121979,-0.093955,0.241892,
1614890862.056367,0.000000,0.125722,-0.096288,0.241917,
1614890862.064695,0.000000,0.126725,-0.097208,0.242162,
1614890862.073111,0.000000,0.127926,-0.098064,0.242268,
1614890862.081354,0.000000,0.129249,-0.099080,0.242106,
1614890862.089684,0.000000,0.130684,-0.100235,0.241840,
1614890862.098024,0.000000,0.132198,-0.101372,0.241570,
1614890862.106358,0.000000,0.133605,-0.102559,0.241499,
1614890862.114684,0.000000,0.134796,-0.103883,0.241630,
1614890862.123027,0.000000,0.135851,-0.104628,0.241851,
1614890862.131373,0.000000,0.137031,-0.105253,0.241929,
1614890862.156351,0.000000,0.140889,-0.108136,0.241603,
1614890862.164706,0.000000,0.141969,-0.108979,0.241833,
1614890862.173018,0.000000,0.143037,-0.109986,0.241967,
1614890862.181360,0.000000,0.144203,-0.111158,0.241891,
1614890862.189688,0.000000,0.145596,-0.112302,0.241643,
1614890862.198025,0.000000,0.147159,-0.113558,0.241307,
1614890862.206447,0.000000,0.148546,-0.114531,0.241261,
1614890862.214676,0.000000,0.149679,-0.115628,0.241442,
1614890862.223019,0.000000,0.150631,-0.116531,0.241743,
1614890862.231349,0.000000,0.151607,-0.117135,0.241930,
1614890862.256358,0.000000,0.155355,-0.120207,0.241434,
1614890862.264702,0.000000,0.156489,-0.121338,0.241523,
1614890862.273021,0.000000,0.157598,-0.122535,0.241636,
1614890862.281360,0.000000,0.158706,-0.123678,0.241652,
1614890862.289690,0.000000,0.159966,-0.124877,0.241533,
1614890862.298029,0.000000,0.161519,-0.125943,0.241234,
1614890862.306401,0.000000,0.162762,-0.126897,0.241210,
1614890862.314694,0.000000,0.163901,-0.127880,0.241379,
1614890862.323026,0.000000,0.164701,-0.128680,0.241737,
1614890862.331362,0.000000,0.165661,-0.129626,0.241833,
1614890862.356355,0.000000,0.169367,-0.133083,0.241278,
1614890862.364680,0.000000,0.170544,-0.134414,0.241267,
1614890862.373018,0.000000,0.171664,-0.135705,0.241344,
1614890862.381345,0.000000,0.172802,-0.136895,0.241436,
