1646430496.749789,0.000000,-2.588080,1.051381,0.108348,0.002230,-0.004372,0.028837,-0.999572,
1646430496.755334,0.000000,-2.588076,1.051378,0.108344,0.002191,-0.004346,0.028818,-0.999573,
1646430496.760906,0.000000,-2.588081,1.051380,0.108342,0.002193,-0.004392,0.028817,-0.999573,
1646430496.766448,0.000000,-2.588090,1.051385,0.108342,0.002221,-0.004335,0.028823,-0.999573,
1646430507.418962,0.000000,-2.588085,1.051381,0.108349,0.002188,-0.004381,0.028819,-0.999573,
1646430507.424529,0.000000,-2.588092,1.051381,0.108366,0.002120,-0.004369,0.028773,-0.999574,
1646430507.430075,0.000000,-2.588088,1.051388,0.108357,0.002202,-0.004410,0.028813,-0.999573,
1646430507.435623,0.000000,-2.588091,1.051387,0.108358,0.002192,-0.004373,0.028807,-0.999573,
1646430507.441186,0.000000,-2.588095,1.051394,0.108348,0.002209,-0.004401,0.028807,-0.999573,
1646430507.446749,0.000000,-2.588094,1.051392,0.108353,0.002207,-0.004412,0.028811,-0.999573,
1646430507.452300,0.000000,-2.588094,1.051387,0.108350,0.002190,-0.004352,0.028841,-0.999572,
1646430507.457856,0.000000,-2.588089,1.051390,0.108353,0.002175,-0.004394,0.028826,-0.999572,
1646430507.463411,0.000000,-2.588086,1.051386,0.108357,0.002168,-0.004410,0.028809,-0.999573,
1646430507.468963,0.000000,-2.588085,1.051380,0.108352,0.002206,-0.004448,0.028809,-0.999573,
1646430507.518966,0.000000,-2.587952,1.051512,0.108300,0.002517,-0.003913,0.029841,-0.999544,
1646430507.524522,0.000000,-2.587803,1.051573,0.108319,0.002431,-0.003895,0.030567,-0.999522,
1646430507.530079,0.000000,-2.587576,1.051631,0.108361,0.002285,-0.004147,0.031507,-0.999492,
1646430507.535639,0.000000,-2.587273,1.051772,0.108391,0.002202,-0.004913,0.032731,-0.999450,
1646430507.541188,0.000000,-2.586901,1.051945,0.108417,0.002092,-0.005088,0.034376,-0.999394,
1646430507.546750,0.000000,-2.586513,1.052144,0.108429,0.002232,-0.004738,0.035930,-0.999341,
1646430507.552360,0.000000,-2.586114,1.052349,0.108460,0.002183,-0.004800,0.037203,-0.999294,
1646430507.557852,0.000000,-2.585709,1.052608,0.108489,0.001927,-0.005013,0.038395,-0.999248,
1646430507.563398,0.000000,-2.585227,1.052902,0.108560,0.001683,-0.005060,0.039900,-0.999189,
1646430507.568956,0.000000,-2.584590,1.053241,0.108487,0.001928,-0.004820,0.042194,-0.999096,
1646430507.618969,0.000000,-2.579760,1.055385,0.108550,0.001506,-0.005300,0.056753,-0.998373,
1646430507.624523,0.000000,-2.579236,1.055624,0.108551,0.001617,-0.005227,0.058359,-0.998281,
