1635435639.310548,0.000000,-2.232767,-0.428807,0.243146,-0.004250,-0.000487,-0.005720,0.999975,
1635435639.316169,0.000000,-2.232776,-0.428811,0.243152,-0.004275,-0.000491,-0.005750,0.999974,
1635435639.321651,0.000000,-2.232758,-0.428803,0.243134,-0.004264,-0.000445,-0.005721,0.999974,
1635435639.327227,0.000000,-2.232771,-0.428814,0.243137,-0.004254,-0.000448,-0.005743,0.999974,
1635435639.332776,0.000000,-2.232764,-0.428806,0.243130,-0.004243,-0.000469,-0.005721,0.999975,
1635435639.338315,0.000000,-2.232760,-0.428797,0.243143,-0.004275,-0.000455,-0.005714,0.999974,
1635435639.343831,0.000000,-2.232755,-0.428793,0.243136,-0.004272,-0.000435,-0.005707,0.999975,
1635435639.349419,0.000000,-2.232782,-0.428802,0.243146,-0.004262,-0.000505,-0.005733,0.999974,
1635435639.354973,0.000000,-2.232766,-0.428798,0.243147,-0.004263,-0.000488,-0.005707,0.999974,
1635435639.360532,0.000000,-2.232758,-0.428805,0.243143,-0.004254,-0.000445,-0.005728,0.999974,
1635435639.410556,0.000000,-2.232773,-0.428808,0.243153,-0.004286,-0.000466,-0.005748,0.999974,
1635435639.416084,0.000000,-2.232760,-0.428795,0.243149,-0.004288,-0.000448,-0.005726,0.999974,
1635435639.421663,0.000000,-2.232773,-0.428801,0.243153,-0.004303,-0.000461,-0.005762,0.999974,
1635435639.427215,0.000000,-2.232763,-0.428807,0.243135,-0.004276,-0.000438,-0.005735,0.999974,
1635435639.432769,0.000000,-2.232762,-0.428800,0.243134,-0.004256,-0.000456,-0.005704,0.999975,
1635435639.438327,0.000000,-2.232770,-0.428797,0.243150,-0.004296,-0.000463,-0.005742,0.999974,
1635435639.443868,0.000000,-2.232762,-0.428805,0.243136,-0.004254,-0.000459,-0.005724,0.999975,
1635435639.449490,0.000000,-2.232768,-0.428809,0.243149,-0.004291,-0.000458,-0.005763,0.999974,
1635435639.454977,0.000000,-2.232762,-0.428801,0.243152,-0.004270,-0.000464,-0.005718,0.999974,
1635435639.460600,0.000000,-2.232763,-0.428809,0.243138,-0.004258,-0.000445,-0.005728,0.999974,
1635435639.510534,0.000000,-2.232774,-0.428808,0.243134,-0.004238,-0.000480,-0.005724,0.999975,
1635435639.516086,0.000000,-2.232778,-0.428805,0.243142,-0.004270,-0.000473,-0.005728,0.999974,
1635435639.521647,0.000000,-2.232776,-0.428811,0.243145,-0.004231,-0.000504,-0.005723,0.999975,
1635435639.527199,0.000000,-2.232762,-0.428811,0.243139,-0.004260,-0.000465,-0.005727,0.999974,
1635435639.532749,0.000000,-2.232764,-0.428817,0.243143,-0.004269,-0.000447,-0.005741,0.999974,
1635435639.538311,0.000000,-2.232767,-0.428809,0.243148,-0.004292,-0.000453,-0.005744,0.999974,
1635435639.543867,0.000000,-2.232768,-0.428811,0.243143,-0.004260,-0.000453,-0.005739,0.999974,
1635435639.549423,0.000000,-2.232773,-0.428805,0.243143,-0.004303,-0.000436,-0.005767,0.999974,
1635435639.554978,0.000000,-2.232766,-0.428809,0.243137,-0.004256,-0.000448,-0.005728,0.999974,
1635435639.560530,0.000000,-2.232765,-0.428798,0.243146,-0.004267,-0.000496,-0.005703,0.999974,
1635435639.610538,0.000000,-2.232774,-0.428800,0.243154,-0.004281,-0.000501,-0.005731,0.999974,
1635435639.616103,0.000000,-2.232760,-0.428813,0.243148,-0.004294,-0.000452,-0.005745,0.999974,
1635435639.621650,0.000000,-2.232773,-0.428803,0.243160,-0.004297,-0.000500,-0.005738,0.999974,
